Year,Month,Day,date,discharge (mm)
2008,6,23,6/23/2008,1.077
2008,6,24,6/24/2008,1.011
2008,6,25,6/25/2008,0.973
2008,6,26,6/26/2008,0.982
2008,6,27,6/27/2008,0.982
2008,6,28,6/28/2008,1.124
2008,6,29,6/29/2008,1.143
2008,6,30,6/30/2008,1.058
2008,7,1,7/1/2008,0.982
2008,7,2,7/2/2008,0.907
2008,7,3,7/3/2008,0.926
2008,7,4,7/4/2008,0.916
2008,7,5,7/5/2008,0.916
2008,7,6,7/6/2008,1.256
2008,7,7,7/7/2008,0.945
2008,7,8,7/8/2008,0.954
2008,7,9,7/9/2008,1.181
2008,7,10,7/10/2008,1.049
2008,7,11,7/11/2008,0.964
2008,7,12,7/12/2008,0.907
2008,7,13,7/13/2008,1.03
2008,7,14,7/14/2008,0.935
2008,7,15,7/15/2008,0.879
2008,7,16,7/16/2008,0.812
2008,7,17,7/17/2008,0.841
2008,7,18,7/18/2008,0.831
2008,7,19,7/19/2008,0.831
2008,7,20,7/20/2008,0.86
2008,7,21,7/21/2008,0.992
2008,7,22,7/22/2008,0.803
2008,7,23,7/23/2008,0.737
2008,7,24,7/24/2008,0.69
2008,7,25,7/25/2008,0.68
2008,7,26,7/26/2008,0.756
2008,7,27,7/27/2008,0.642
2008,7,28,7/28/2008,1.02
2008,7,29,7/29/2008,0.841
2008,7,30,7/30/2008,0.822
2008,7,31,7/31/2008,0.992
2008,8,1,8/1/2008,0.435
2008,8,2,8/2/2008,0.406
2008,8,3,8/3/2008,0.387
2008,8,4,8/4/2008,0.359
2008,8,5,8/5/2008,0.378
2008,8,6,8/6/2008,0.416
2008,8,7,8/7/2008,0.538
2008,8,8,8/8/2008,0.463
2008,8,9,8/9/2008,0.406
2008,8,10,8/10/2008,0.397
2008,8,11,8/11/2008,0.359
2008,8,12,8/12/2008,0.359
2008,8,13,8/13/2008,0.406
2008,8,14,8/14/2008,0.378
2008,8,15,8/15/2008,0.34
2008,8,16,8/16/2008,0.491
2008,8,17,8/17/2008,0.444
2008,8,18,8/18/2008,0.378
2008,8,19,8/19/2008,0.34
2008,8,20,8/20/2008,0.302
2008,8,21,8/21/2008,0.274
2008,8,22,8/22/2008,0.293
2008,8,23,8/23/2008,0.255
2008,8,24,8/24/2008,0.274
2008,8,25,8/25/2008,1.795
2008,8,26,8/26/2008,6.99
2008,8,27,8/27/2008,1.653
2008,8,28,8/28/2008,0.992
2008,8,29,8/29/2008,0.756
2008,8,30,8/30/2008,0.652
2008,8,31,8/31/2008,0.66
2008,9,1,9/1/2008,0.671
2008,9,2,9/2/2008,0.52
2008,9,3,9/3/2008,0.472
2008,9,4,9/4/2008,0.482
2008,9,5,9/5/2008,0.453
2008,9,6,9/6/2008,0.444
2008,9,7,9/7/2008,0.444
2008,9,8,9/8/2008,0.444
2008,9,9,9/9/2008,0.482
2008,9,10,9/10/2008,0.444
2008,9,11,9/11/2008,0.595
2008,9,12,9/12/2008,0.586
2008,9,13,9/13/2008,0.472
2008,9,14,9/14/2008,0.463
2008,9,15,9/15/2008,0.444
2008,9,16,9/16/2008,0.472
2008,9,17,9/17/2008,0.491
2008,9,18,9/18/2008,0.472
2008,9,19,9/19/2008,0.444
2008,9,20,9/20/2008,0.435
2008,9,21,9/21/2008,0.453
2008,9,22,9/22/2008,0.425
2008,9,23,9/23/2008,0.406
2008,9,24,9/24/2008,0.34
2008,9,25,9/25/2008,0.321
2008,9,26,9/26/2008,0.35
2008,9,27,9/27/2008,0.378
2008,9,28,9/28/2008,0.35
2008,9,29,9/29/2008,0.331
2008,9,30,9/30/2008,0.321
2008,10,1,10/1/2008,0.293
2008,10,2,10/2/2008,0.264
2008,10,3,10/3/2008,0.264
2008,10,4,10/4/2008,0.274
2008,10,5,10/5/2008,0.293
2008,10,6,10/6/2008,0.264
2008,10,7,10/7/2008,0.283
2008,10,8,10/8/2008,1.464
2008,10,9,10/9/2008,0.491
2008,10,10,10/10/2008,0.425
2008,10,11,10/11/2008,0.416
2008,10,12,10/12/2008,0.453
2008,10,13,10/13/2008,0.491
2008,10,14,10/14/2008,0.501
2008,10,15,10/15/2008,0.293
2008,10,16,10/16/2008,0.312
2008,10,17,10/17/2008,0.321
2008,10,18,10/18/2008,0.321
2008,10,19,10/19/2008,0.312
2008,10,20,10/20/2008,0.321
2008,10,21,10/21/2008,0.331
2008,10,22,10/22/2008,0.312
2008,10,23,10/23/2008,0.293
2008,10,24,10/24/2008,1.275
2008,10,25,10/25/2008,0.756
2008,10,26,10/26/2008,0.453
2008,10,27,10/27/2008,0.52
2008,10,28,10/28/2008,0.501
2008,10,29,10/29/2008,0.331
2008,10,30,10/30/2008,0.331
2008,10,31,10/31/2008,0.331
2008,11,1,11/1/2008,0.331
2008,11,2,11/2/2008,0.331
2008,11,3,11/3/2008,0.331
2008,11,4,11/4/2008,0.331
2008,11,5,11/5/2008,0.331
2008,11,6,11/6/2008,0.331
2008,11,7,11/7/2008,0.359
2008,11,8,11/8/2008,0.368
2008,11,9,11/9/2008,0.368
2008,11,10,11/10/2008,0.368
2008,11,11,11/11/2008,0.35
2008,11,12,11/12/2008,0.321
2008,11,13,11/13/2008,1.2
2008,11,14,11/14/2008,0.623
2008,11,15,11/15/2008,0.916
2008,11,16,11/16/2008,0.548
2008,11,17,11/17/2008,0.491
2008,11,18,11/18/2008,0.406
2008,11,19,11/19/2008,0.312
2008,11,20,11/20/2008,0.368
2008,11,21,11/21/2008,0.331
2008,11,22,11/22/2008,0.331
2008,11,23,11/23/2008,0.331
2008,11,24,11/24/2008,0.812
2008,11,25,11/25/2008,0.567
2008,11,26,11/26/2008,0.397
2008,11,27,11/27/2008,0.378
2008,11,28,11/28/2008,0.359
2008,11,29,11/29/2008,0.453
2008,11,30,11/30/2008,0.718
2008,12,1,12/1/2008,0.472
2008,12,2,12/2/2008,0.397
2008,12,3,12/3/2008,0.378
2008,12,4,12/4/2008,0.368
2008,12,5,12/5/2008,0.35
2008,12,6,12/6/2008,0.302
2008,12,7,12/7/2008,0.312
2008,12,8,12/8/2008,0.283
2008,12,9,12/9/2008,0.368
2008,12,10,12/10/2008,4.005
2008,12,11,12/11/2008,5.073
2008,12,12,12/12/2008,2.305
2008,12,13,12/13/2008,1.464
2008,12,14,12/14/2008,1.143
2008,12,15,12/15/2008,1.275
2008,12,16,12/16/2008,1.275
2008,12,17,12/17/2008,1.851
2008,12,18,12/18/2008,1.521
2008,12,19,12/19/2008,1.37
2008,12,20,12/20/2008,1.332
2008,12,21,12/21/2008,1.691
2008,12,22,12/22/2008,1.256
2008,12,23,12/23/2008,1.152
2008,12,24,12/24/2008,1.341
2008,12,25,12/25/2008,1.351
2008,12,26,12/26/2008,1.2
2008,12,27,12/27/2008,1.237
2008,12,28,12/28/2008,1.823
2008,12,29,12/29/2008,1.455
2008,12,30,12/30/2008,1.407
2008,12,31,12/31/2008,1.341
2009,1,1,1/1/2009,1.237
2009,1,2,1/2/2009,1.313
2009,1,3,1/3/2009,1.237
2009,1,4,1/4/2009,1.53
2009,1,5,1/5/2009,1.464
2009,1,6,1/6/2009,9.097
2009,1,7,1/7/2009,15.076
2009,1,8,1/8/2009,7.963
2009,1,9,1/9/2009,5.517
2009,1,10,1/10/2009,4.6
2009,1,11,1/11/2009,3.93
2009,1,12,1/12/2009,3.382
2009,1,13,1/13/2009,3.127
2009,1,14,1/14/2009,2.815
2009,1,15,1/15/2009,2.513
2009,1,16,1/16/2009,2.333
2009,1,17,1/17/2009,2.277
2009,1,18,1/18/2009,2.343
2009,1,19,1/19/2009,2.267
2009,1,20,1/20/2009,2.097
2009,1,21,1/21/2009,1.984
2009,1,22,1/22/2009,1.927
2009,1,23,1/23/2009,1.889
2009,1,24,1/24/2009,1.757
2009,1,25,1/25/2009,1.71
2009,1,26,1/26/2009,1.71
2009,1,27,1/27/2009,1.691
2009,1,28,1/28/2009,2.069
2009,1,29,1/29/2009,1.833
2009,1,30,1/30/2009,1.7
2009,1,31,1/31/2009,1.625
2009,2,1,2/1/2009,1.625
2009,2,2,2/2/2009,1.681
2009,2,3,2/3/2009,1.549
2009,2,4,2/4/2009,1.37
2009,2,5,2/5/2009,1.285
2009,2,6,2/6/2009,1.219
2009,2,7,2/7/2009,1.285
2009,2,8,2/8/2009,1.247
2009,2,9,2/9/2009,1.2
2009,2,10,2/10/2009,1.256
2009,2,11,2/11/2009,1.965
2009,2,12,2/12/2009,1.663
2009,2,13,2/13/2009,1.483
2009,2,14,2/14/2009,1.483
2009,2,15,2/15/2009,1.483
2009,2,16,2/16/2009,1.407
2009,2,17,2/17/2009,1.304
2009,2,18,2/18/2009,2.626
2009,2,19,2/19/2009,2.031
2009,2,20,2/20/2009,1.738
2009,2,21,2/21/2009,1.663
2009,2,22,2/22/2009,1.606
2009,2,23,2/23/2009,1.587
2009,2,24,2/24/2009,1.568
2009,2,25,2/25/2009,1.53
2009,2,26,2/26/2009,1.53
2009,2,27,2/27/2009,2.059
2009,2,28,2/28/2009,2.569
2009,3,1,3/1/2009,2.38
2009,3,2,3/2/2009,2.097
2009,3,3,3/3/2009,2.012
2009,3,4,3/4/2009,1.955
2009,3,5,3/5/2009,1.899
2009,3,6,3/6/2009,1.899
2009,3,7,3/7/2009,1.899
2009,3,8,3/8/2009,1.899
2009,3,9,3/9/2009,1.88
2009,3,10,3/10/2009,1.842
2009,3,11,3/11/2009,1.833
2009,3,12,3/12/2009,1.766
2009,3,13,3/13/2009,1.748
2009,3,14,3/14/2009,2.475
2009,3,15,3/15/2009,4.015
2009,3,16,3/16/2009,2.881
2009,3,17,3/17/2009,2.607
2009,3,18,3/18/2009,2.503
2009,3,19,3/19/2009,2.484
2009,3,20,3/20/2009,2.371
2009,3,21,3/21/2009,2.333
2009,3,22,3/22/2009,2.229
2009,3,23,3/23/2009,2.182
2009,3,24,3/24/2009,2.125
2009,3,25,3/25/2009,3.136
2009,3,26,3/26/2009,3.76
2009,3,27,3/27/2009,4.969
2009,3,28,3/28/2009,6.622
2009,3,29,3/29/2009,7.236
2009,3,30,3/30/2009,6.423
2009,3,31,3/31/2009,5.583
2009,4,1,4/1/2009,5.441
2009,4,2,4/2/2009,4.95
2009,4,3,4/3/2009,6.518
2009,4,4,4/4/2009,5.403
2009,4,5,4/5/2009,5.129
2009,4,6,4/6/2009,4.95
2009,4,7,4/7/2009,4.563
2009,4,8,4/8/2009,4.317
2009,4,9,4/9/2009,4.024
2009,4,10,4/10/2009,5.942
2009,4,11,4/11/2009,5.554
2009,4,12,4/12/2009,5.082
2009,4,13,4/13/2009,5.233
2009,4,14,4/14/2009,5.139
2009,4,15,4/15/2009,4.591
2009,4,16,4/16/2009,4.345
2009,4,17,4/17/2009,4.175
2009,4,18,4/18/2009,4.052
2009,4,19,4/19/2009,5.063
2009,4,20,4/20/2009,6.376
2009,4,21,4/21/2009,5.469
2009,4,22,4/22/2009,5.158
2009,4,23,4/23/2009,4.922
2009,4,24,4/24/2009,4.638
2009,4,25,4/25/2009,4.317
2009,4,26,4/26/2009,4.185
2009,4,27,4/27/2009,4.119
2009,4,28,4/28/2009,4.015
2009,4,29,4/29/2009,3.901
2009,4,30,4/30/2009,3.769
2009,5,1,5/1/2009,4.052
2009,5,2,5/2/2009,3.911
2009,5,3,5/3/2009,4.818
2009,5,4,5/4/2009,4.232
2009,5,5,5/5/2009,4.005
2009,5,6,5/6/2009,4.94
2009,5,7,5/7/2009,4.515
2009,5,8,5/8/2009,4.478
2009,5,9,5/9/2009,4.137
2009,5,10,5/10/2009,3.892
2009,5,11,5/11/2009,3.882
2009,5,12,5/12/2009,3.675
2009,5,13,5/13/2009,3.467
2009,5,14,5/14/2009,3.467
2009,5,15,5/15/2009,4.26
2009,5,16,5/16/2009,4.024
2009,5,17,5/17/2009,3.977
2009,5,18,5/18/2009,3.627
2009,5,19,5/19/2009,3.363
2009,5,20,5/20/2009,3.202
2009,5,21,5/21/2009,3.061
2009,5,22,5/22/2009,3.051
2009,5,23,5/23/2009,2.947
2009,5,24,5/24/2009,3.212
2009,5,25,5/25/2009,3.344
2009,5,26,5/26/2009,5.214
2009,5,27,5/27/2009,5.054
2009,5,28,5/28/2009,4.345
2009,5,29,5/29/2009,4.109
2009,5,30,5/30/2009,3.797
2009,5,31,5/31/2009,3.514
2009,6,1,6/1/2009,3.363
2009,6,2,6/2/2009,3.24
2009,6,3,6/3/2009,3.061
2009,6,4,6/4/2009,3.183
2009,6,5,6/5/2009,3.278
2009,6,6,6/6/2009,2.938
2009,6,7,6/7/2009,2.9
2009,6,8,6/8/2009,2.73
2009,6,9,6/9/2009,2.654
2009,6,10,6/10/2009,2.588
2009,6,11,6/11/2009,2.739
2009,6,12,6/12/2009,2.579
2009,6,13,6/13/2009,2.484
2009,6,14,6/14/2009,2.38
2009,6,15,6/15/2009,2.418
2009,6,16,6/16/2009,2.362
2009,6,17,6/17/2009,2.371
2009,6,18,6/18/2009,2.409
2009,6,19,6/19/2009,2.163
2009,6,20,6/20/2009,2.059
2009,6,21,6/21/2009,2.258
2009,6,22,6/22/2009,2.05
2009,6,23,6/23/2009,1.984
2009,6,24,6/24/2009,1.899
2009,6,25,6/25/2009,1.87
2009,6,26,6/26/2009,1.87
2009,6,27,6/27/2009,1.776
2009,6,28,6/28/2009,1.748
2009,6,29,6/29/2009,1.663
2009,6,30,6/30/2009,1.568
2009,7,1,7/1/2009,1.672
2009,7,2,7/2/2009,1.578
2009,7,3,7/3/2009,1.511
2009,7,4,7/4/2009,1.483
2009,7,5,7/5/2009,1.681
2009,7,6,7/6/2009,1.691
2009,7,7,7/7/2009,2.702
2009,7,8,7/8/2009,2.607
2009,7,9,7/9/2009,1.908
2009,7,10,7/10/2009,1.634
2009,7,11,7/11/2009,1.502
2009,7,12,7/12/2009,1.549
2009,7,13,7/13/2009,1.606
2009,7,14,7/14/2009,1.483
2009,7,15,7/15/2009,1.37
2009,7,16,7/16/2009,1.464
2009,7,17,7/17/2009,1.36
2009,7,18,7/18/2009,1.237
2009,7,19,7/19/2009,1.256
2009,7,20,7/20/2009,1.19
2009,7,21,7/21/2009,1.19
2009,7,22,7/22/2009,1.181
2009,7,23,7/23/2009,1.256
2009,7,24,7/24/2009,1.105
2009,7,25,7/25/2009,1.162
2009,7,26,7/26/2009,1.134
2009,7,27,7/27/2009,1.049
2009,7,28,7/28/2009,1.181
2009,7,29,7/29/2009,1.407
2009,7,30,7/30/2009,1.219
2009,7,31,7/31/2009,1.219
2009,8,1,8/1/2009,1.124
2009,8,2,8/2/2009,1.171
2009,8,3,8/3/2009,1.001
2009,8,4,8/4/2009,0.992
2009,8,5,8/5/2009,0.992
2009,8,6,8/6/2009,0.916
2009,8,7,8/7/2009,0.897
2009,8,8,8/8/2009,0.879
2009,8,9,8/9/2009,0.85
2009,8,10,8/10/2009,0.812
2009,8,11,8/11/2009,0.879
2009,8,12,8/12/2009,0.954
2009,8,13,8/13/2009,0.812
2009,8,14,8/14/2009,0.812
2009,8,15,8/15/2009,0.775
2009,8,16,8/16/2009,0.784
2009,8,17,8/17/2009,0.822
2009,8,18,8/18/2009,1.02
2009,8,19,8/19/2009,1.115
2009,8,20,8/20/2009,1.304
2009,8,21,8/21/2009,1.039
2009,8,22,8/22/2009,0.86
2009,8,23,8/23/2009,0.784
2009,8,24,8/24/2009,0.746
2009,8,25,8/25/2009,0.737
2009,8,26,8/26/2009,0.69
2009,8,27,8/27/2009,0.86
